6.400000000000000133e-01	9.696530049654316112e-04
1.280000000000000027e+00	1.925053585548730083e-03
1.919999999999999929e+00	2.999448787897707625e-03
2.560000000000000053e+00	4.028442435880851512e-03
3.200000000000000178e+00	5.163812836514568815e-03
3.839999999999999858e+00	6.062493572646543427e-03
4.480000000000000426e+00	6.996484442814087344e-03
5.120000000000000107e+00	7.902904952852618514e-03
5.759999999999999787e+00	8.903705733510069997e-03
6.400000000000000355e+00	9.924162734674890629e-03
7.040000000000000036e+00	1.094766653924239726e-02
7.679999999999999716e+00	1.190181377519539292e-02
8.320000000000000284e+00	1.294914327887097816e-02
8.960000000000000853e+00	1.376536880533352214e-02
9.599999999999999645e+00	1.455985620766686583e-02
1.024000000000000021e+01	1.557652522950181244e-02
1.088000000000000078e+01	1.641215830439846091e-02
1.151999999999999957e+01	1.747938106187008067e-02
1.216000000000000014e+01	1.863799717115810495e-02
1.280000000000000071e+01	1.960084205665657553e-02
1.343999999999999950e+01	2.049222759388524828e-02
1.408000000000000007e+01	2.151352706694232078e-02
1.472000000000000064e+01	2.257722417218899214e-02
1.535999999999999943e+01	2.347933102295852309e-02
1.600000000000000000e+01	2.434603948154389838e-02
1.664000000000000057e+01	2.520859853212531476e-02
1.728000000000000114e+01	2.614192453919306214e-02
1.792000000000000171e+01	2.692577320746636360e-02
1.855999999999999872e+01	2.800174315037029515e-02
1.919999999999999929e+01	2.888622494229676346e-02
1.983999999999999986e+01	2.981484689607828004e-02
2.048000000000000043e+01	3.075105261180266156e-02
2.112000000000000099e+01	3.171335294779765307e-02
2.176000000000000156e+01	3.250506222651105420e-02
2.240000000000000213e+01	3.345088137014585322e-02
2.303999999999999915e+01	3.440306489730149409e-02
2.367999999999999972e+01	3.541080649128591773e-02
2.432000000000000028e+01	3.620012653431115696e-02
2.496000000000000085e+01	3.724623020016081670e-02
2.560000000000000142e+01	3.825751256771193348e-02
2.624000000000000199e+01	3.917321575609588463e-02
2.687999999999999901e+01	4.007535253289362664e-02
2.751999999999999957e+01	4.095676179762764574e-02
2.816000000000000014e+01	4.179923171447896824e-02
2.880000000000000071e+01	4.274933364659604107e-02
2.944000000000000128e+01	4.352432885238809862e-02
3.008000000000000185e+01	4.438568579092060790e-02
3.071999999999999886e+01	4.546494307919735078e-02
3.135999999999999943e+01	4.630909573108988458e-02
3.200000000000000000e+01	4.704106564159027393e-02
3.264000000000000057e+01	4.802153532832453831e-02
3.328000000000000114e+01	4.868705013032947199e-02
3.392000000000000171e+01	4.944076058249279038e-02
3.456000000000000227e+01	5.028695845986940610e-02
3.520000000000000284e+01	5.107530340385369599e-02
3.584000000000000341e+01	5.182194417342822490e-02
3.648000000000000398e+01	5.270845968160520201e-02
3.711999999999999744e+01	5.353654838460975007e-02
3.775999999999999801e+01	5.432031675477755339e-02
3.839999999999999858e+01	5.529472195707351573e-02
3.903999999999999915e+01	5.599767773008290650e-02
3.967999999999999972e+01	5.678842399932815255e-02
4.032000000000000028e+01	5.757885851821820111e-02
4.096000000000000085e+01	5.839945944472468842e-02
4.160000000000000142e+01	5.899643439926272742e-02
4.224000000000000199e+01	5.974113339268947304e-02
4.288000000000000256e+01	6.032622225671637611e-02
4.352000000000000313e+01	6.100740952892401425e-02
4.416000000000000369e+01	6.168592489216317282e-02
4.480000000000000426e+01	6.258701880575467946e-02
4.543999999999999773e+01	6.339332720981705194e-02
4.607999999999999829e+01	6.416359479498003060e-02
4.671999999999999886e+01	6.501515639568546112e-02
4.735999999999999943e+01	6.577691880423996995e-02
4.800000000000000000e+01	6.661965639711164844e-02
4.864000000000000057e+01	6.733259848519301816e-02
4.928000000000000114e+01	6.810777515531828141e-02
4.992000000000000171e+01	6.875484978561617611e-02
5.056000000000000227e+01	6.939694617036264168e-02
5.120000000000000284e+01	7.017233179451219660e-02
5.184000000000000341e+01	7.088839280366232565e-02
5.248000000000000398e+01	7.187995768265553753e-02
5.312000000000000455e+01	7.267075494349804765e-02
5.375999999999999801e+01	7.372280566359822040e-02
5.439999999999999858e+01	7.448840092804154267e-02
5.503999999999999915e+01	7.522313813660451431e-02
5.567999999999999972e+01	7.587215058922613942e-02
5.632000000000000028e+01	7.648933282177393378e-02
5.696000000000000085e+01	7.713469584172659432e-02
5.760000000000000142e+01	7.770766956602571940e-02
5.824000000000000199e+01	7.836272593545733078e-02
5.888000000000000256e+01	7.924354365515139109e-02
5.952000000000000313e+01	7.978589288651326272e-02
6.016000000000000369e+01	8.047646784778016149e-02
6.080000000000000426e+01	8.108464520409540410e-02
6.143999999999999773e+01	8.175129688029214581e-02
6.207999999999999829e+01	8.237423215589945169e-02
6.271999999999999886e+01	8.303743256596131384e-02
6.335999999999999943e+01	8.369146981934726115e-02
6.400000000000000000e+01	8.430642095514016832e-02
6.464000000000000057e+01	8.499669581157343057e-02
6.528000000000000114e+01	8.569943128821355671e-02
6.592000000000000171e+01	8.631910802118726578e-02
6.656000000000000227e+01	8.720814000643661856e-02
6.720000000000000284e+01	8.778423532213454339e-02
6.784000000000000341e+01	8.848826501386020116e-02
6.848000000000000398e+01	8.923737944383468290e-02
6.912000000000000455e+01	8.995102861871372146e-02
6.976000000000000512e+01	9.047336456213959932e-02
7.040000000000000568e+01	9.118694374763992860e-02
7.104000000000000625e+01	9.208551428708343367e-02
7.168000000000000682e+01	9.279192716356300663e-02
7.232000000000000739e+01	9.327627546261794966e-02
7.296000000000000796e+01	9.391524934474190789e-02
7.360000000000000853e+01	9.442011419507610748e-02
7.423999999999999488e+01	9.522176887883426755e-02
7.487999999999999545e+01	9.582104351360221095e-02
7.551999999999999602e+01	9.640075674097413339e-02
7.615999999999999659e+01	9.695295128832881471e-02
7.679999999999999716e+01	9.747879324299403569e-02
7.743999999999999773e+01	9.802392251546830637e-02
7.807999999999999829e+01	9.858419046294263077e-02
7.871999999999999886e+01	9.904759384673411660e-02
7.935999999999999943e+01	9.960029903450572097e-02
8.000000000000000000e+01	1.003486278434925077e-01
8.064000000000000057e+01	1.010053154583803181e-01
8.128000000000000114e+01	1.015661732896443320e-01
8.192000000000000171e+01	1.020100175999291287e-01
8.256000000000000227e+01	1.026128266408411482e-01
8.320000000000000284e+01	1.031365169553775246e-01
8.384000000000000341e+01	1.036220007375640018e-01
8.448000000000000398e+01	1.041701563810774056e-01
8.512000000000000455e+01	1.049165662802773458e-01
8.576000000000000512e+01	1.056415222622032329e-01
8.640000000000000568e+01	1.061928204458500030e-01
8.704000000000000625e+01	1.067312049427862064e-01
8.768000000000000682e+01	1.071842868372626517e-01
8.832000000000000739e+01	1.076780967035932818e-01
8.896000000000000796e+01	1.082643972583905434e-01
8.960000000000000853e+01	1.089041957552455836e-01
9.023999999999999488e+01	1.095642710766999567e-01
9.087999999999999545e+01	1.101439497975193887e-01
9.151999999999999602e+01	1.108421412302080800e-01
9.215999999999999659e+01	1.113676050810494811e-01
9.279999999999999716e+01	1.120836493647874438e-01
9.343999999999999773e+01	1.125446175013586902e-01
9.407999999999999829e+01	1.131394674066095313e-01
9.471999999999999886e+01	1.139081649624814480e-01
9.535999999999999943e+01	1.146730299473127795e-01
9.600000000000000000e+01	1.149840952625125062e-01
9.664000000000000057e+01	1.154916090697376274e-01
9.728000000000000114e+01	1.161230896077337510e-01
9.792000000000000171e+01	1.167434273655295757e-01
9.856000000000000227e+01	1.172302717246515996e-01
9.920000000000000284e+01	1.178817646898022015e-01
9.984000000000000341e+01	1.184713224067173998e-01
1.004800000000000040e+02	1.191299423062108787e-01
1.011200000000000045e+02	1.196461205079153434e-01
1.017600000000000051e+02	1.201576700361135785e-01
1.024000000000000057e+02	1.206035559179195749e-01
1.030400000000000063e+02	1.210426695899195770e-01
1.036800000000000068e+02	1.215980321914195278e-01
1.043200000000000074e+02	1.222605734150074008e-01
1.049600000000000080e+02	1.227955989186837460e-01
1.056000000000000085e+02	1.234675544298029504e-01
1.062400000000000091e+02	1.242009236396578314e-01
1.068799999999999955e+02	1.247701647282908471e-01
1.075199999999999960e+02	1.252441269633161047e-01
1.081599999999999966e+02	1.259290339093568356e-01
1.087999999999999972e+02	1.267416547912169900e-01
1.094399999999999977e+02	1.273631551653481575e-01
1.100799999999999983e+02	1.278294408177609309e-01
1.107199999999999989e+02	1.285469118279282119e-01
1.113599999999999994e+02	1.292046489294940981e-01
1.120000000000000000e+02	1.295685707721906665e-01
1.126400000000000006e+02	1.300359965280425412e-01
1.132800000000000011e+02	1.305915294014619310e-01
1.139200000000000017e+02	1.311905740002491383e-01
1.145600000000000023e+02	1.319073798514793505e-01
1.152000000000000028e+02	1.324300507479441447e-01
1.158400000000000034e+02	1.329089771563254363e-01
1.164800000000000040e+02	1.335448292208697152e-01
1.171200000000000045e+02	1.340775679269601284e-01
1.177600000000000051e+02	1.345746329086066062e-01
1.184000000000000057e+02	1.350719603248545508e-01
1.190400000000000063e+02	1.360490713961206299e-01
1.196800000000000068e+02	1.364235827325366301e-01
1.203200000000000074e+02	1.370841960493169587e-01
1.209600000000000080e+02	1.375111830205334451e-01
1.216000000000000085e+02	1.381671639168488008e-01
1.222400000000000091e+02	1.384987441169206190e-01
1.228799999999999955e+02	1.389967027746920047e-01
1.235199999999999960e+02	1.396418641581751163e-01
1.241599999999999966e+02	1.402375591130937404e-01
1.247999999999999972e+02	1.405499433423930133e-01
1.254399999999999977e+02	1.409965510144937373e-01
1.260799999999999983e+02	1.415463395425895221e-01
1.267199999999999989e+02	1.421404617917440272e-01
1.273599999999999994e+02	1.426799328042729353e-01
1.280000000000000000e+02	1.432259686171654112e-01
1.286400000000000148e+02	1.438120632538434363e-01
1.292800000000000011e+02	1.444808453159375228e-01
1.299200000000000159e+02	1.450880612600298214e-01
1.305600000000000023e+02	1.454378470486127339e-01
1.311999999999999886e+02	1.457978193824768232e-01
1.318400000000000034e+02	1.464534397737582427e-01
1.324799999999999898e+02	1.467264344197131143e-01
1.331200000000000045e+02	1.472123768162797441e-01
1.337599999999999909e+02	1.476460615381371133e-01
1.344000000000000057e+02	1.480480561694752228e-01
1.350399999999999920e+02	1.487979205976741881e-01
1.356800000000000068e+02	1.493736915762181872e-01
1.363199999999999932e+02	1.499221999198195876e-01
1.369600000000000080e+02	1.503527331260168243e-01
1.375999999999999943e+02	1.509295090454925992e-01
1.382400000000000091e+02	1.513416457606843180e-01
1.388799999999999955e+02	1.519224187709723450e-01
1.395200000000000102e+02	1.522224907376219516e-01
1.401599999999999966e+02	1.527472153240067854e-01
1.408000000000000114e+02	1.530928038247491851e-01
1.414399999999999977e+02	1.536916075599772391e-01
1.420800000000000125e+02	1.543512199343187452e-01
1.427199999999999989e+02	1.545443760289233193e-01
1.433600000000000136e+02	1.550693863962353536e-01
