0.000000000000000000e+00	3.412978027720623864e+00
1.000000000000000000e+00	3.511716855760378841e+00
2.000000000000000000e+00	3.576420509993486263e+00
3.000000000000000000e+00	3.629953148316601208e+00
4.000000000000000000e+00	3.695885246978021677e+00
5.000000000000000000e+00	3.734633300931035738e+00
6.000000000000000000e+00	3.787991184861188465e+00
7.000000000000000000e+00	3.839467717620014930e+00
8.000000000000000000e+00	3.883586568948787399e+00
9.000000000000000000e+00	3.939202572890037946e+00
1.000000000000000000e+01	3.990634948190557196e+00
1.100000000000000000e+01	4.038908720029073862e+00
1.200000000000000000e+01	4.092342020360583810e+00
1.300000000000000000e+01	4.131896557538208725e+00
1.400000000000000000e+01	4.202989637382121835e+00
1.500000000000000000e+01	4.234954126731614643e+00
1.600000000000000000e+01	4.262979693315789298e+00
1.700000000000000000e+01	4.309704112268407883e+00
1.800000000000000000e+01	4.336718190256503291e+00
1.900000000000000000e+01	4.376291086237722894e+00
2.000000000000000000e+01	4.418611041806002504e+00
2.100000000000000000e+01	4.467695107281483224e+00
2.200000000000000000e+01	4.518728266598371235e+00
2.300000000000000000e+01	4.564686311828054066e+00
2.400000000000000000e+01	4.602947912153997123e+00
2.500000000000000000e+01	4.639609633716499815e+00
2.600000000000000000e+01	4.673726656405778002e+00
2.700000000000000000e+01	4.709840177890983526e+00
2.800000000000000000e+01	4.747662137212718569e+00
2.900000000000000000e+01	4.777114683473747903e+00
3.000000000000000000e+01	4.811980484092389432e+00
3.100000000000000000e+01	4.852539144849095543e+00
3.200000000000000000e+01	4.895844752145794843e+00
3.300000000000000000e+01	4.922638725084479638e+00
3.400000000000000000e+01	4.955723270660711499e+00
3.500000000000000000e+01	4.982333842462044693e+00
3.600000000000000000e+01	5.012007941862180793e+00
3.700000000000000000e+01	5.041278404811754044e+00
3.800000000000000000e+01	5.067705329577739448e+00
3.900000000000000000e+01	5.098995724771001825e+00
4.000000000000000000e+01	5.150575945904703801e+00
4.100000000000000000e+01	5.180294549551063277e+00
4.200000000000000000e+01	5.204855795858932765e+00
4.300000000000000000e+01	5.247439578457112397e+00
4.400000000000000000e+01	5.288430451141979738e+00
4.500000000000000000e+01	5.306980521779280480e+00
4.600000000000000000e+01	5.328053667441204233e+00
4.700000000000000000e+01	5.355255877743454462e+00
4.800000000000000000e+01	5.378170981672150575e+00
4.900000000000000000e+01	5.386380800834902338e+00
5.000000000000000000e+01	5.426705568234077681e+00
5.100000000000000000e+01	5.448403137709006749e+00
5.200000000000000000e+01	5.475007669642865338e+00
5.300000000000000000e+01	5.507216362273791965e+00
5.400000000000000000e+01	5.538906698620028379e+00
5.500000000000000000e+01	5.552189891749018003e+00
5.600000000000000000e+01	5.577485663085700374e+00
5.700000000000000000e+01	5.589396752708408300e+00
5.800000000000000000e+01	5.613223701031825996e+00
5.900000000000000000e+01	5.629051670873061575e+00
6.000000000000000000e+01	5.654902011491388159e+00
6.100000000000000000e+01	5.666360455270298857e+00
6.200000000000000000e+01	5.691566961698284466e+00
6.300000000000000000e+01	5.730268925170305394e+00
6.400000000000000000e+01	5.741407870573742578e+00
6.500000000000000000e+01	5.767366188092456269e+00
6.600000000000000000e+01	5.791929204791562036e+00
6.700000000000000000e+01	5.815496257833645544e+00
6.800000000000000000e+01	5.838267410922605372e+00
