0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
2.500000000000000052e-03	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
7.499999999999998855e-03	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
1.250000000000000069e-02	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
1.749999999999999820e-02	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
2.249999999999999917e-02	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
2.750000000000000014e-02	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
3.250000000000000111e-02	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
3.750000000000000555e-02	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
4.250000000000000305e-02	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
4.750000000000000056e-02	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
5.250000000000001193e-02	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
5.750000000000000250e-02	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
6.250000000000000000e-02	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
6.750000000000000444e-02	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
7.249999999999999500e-02	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
7.749999999999999944e-02	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
8.250000000000000389e-02	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
8.749999999999999445e-02	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
9.249999999999999889e-02	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
9.750000000000000333e-02	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
1.024999999999999939e-01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
1.074999999999999983e-01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
1.125000000000000028e-01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	2.222222222222232087e-04
1.174999999999999933e-01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
1.224999999999999978e-01	0.000000000000000000e+00	0.000000000000000000e+00	2.222222222222231273e-04	2.222222222222232087e-04
1.275000000000000022e-01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	2.222222222222232087e-04
1.325000000000000067e-01	0.000000000000000000e+00	0.000000000000000000e+00	2.222222222222231273e-04	2.222222222222232087e-04
1.375000000000000111e-01	0.000000000000000000e+00	2.222222222222231002e-04	0.000000000000000000e+00	8.888888888888928346e-04
1.424999999999999878e-01	0.000000000000000000e+00	8.888888888888924009e-04	0.000000000000000000e+00	1.777777777777785669e-03
1.474999999999999922e-01	0.000000000000000000e+00	6.666666666666692465e-04	4.444444444444462547e-04	8.888888888888928346e-04
1.524999999999999967e-01	0.000000000000000000e+00	1.111111111111115447e-03	2.222222222222231273e-04	2.666666666666679154e-03
1.575000000000000011e-01	2.222222222222228563e-04	2.222222222222231328e-03	0.000000000000000000e+00	2.888888888888902200e-03
1.625000000000000056e-01	2.222222222222228563e-04	5.333333333333356574e-03	3.111111111111124379e-03	6.666666666666699187e-03
1.675000000000000100e-01	2.222222222222228563e-04	1.222222222222228011e-02	9.777777777777824433e-03	1.377777777777784880e-02
