9.333333333333333759e-02	9.378627164041520442e-03
5.777777777777777513e-02	9.623841467073379272e-03
7.555555555555555636e-02	1.187603342686203468e-02
5.311111111111110894e-01	6.346227919200835010e-02
1.222222222222222182e-01	1.362412064951295035e-02
9.777777777777778290e-02	8.282136138338459450e-03
1.311111111111111227e-01	1.162009638871208672e-02
1.488888888888888762e-01	1.794488599237746909e-02
8.000000000000000167e-02	1.119423404218342424e-02
3.022222222222222254e-01	3.428720194905476859e-02
5.644444444444444153e-01	6.534428580940893072e-02
5.755555555555555980e-01	6.150840203114208565e-02
6.666666666666666574e-02	8.787522767116940151e-03
1.066666666666666735e-01	1.228144786318519088e-02
3.644444444444444597e-01	3.455299668470820235e-02
3.288888888888888973e-01	3.646631590135651635e-02
1.088888888888888823e-01	1.363955033510451213e-02
8.666666666666666963e-02	1.241504518787705548e-02
1.400000000000000133e-01	1.607626002222834957e-02
3.800000000000000044e-01	3.900329679539953770e-02
1.133333333333333276e-01	1.232719043439112205e-02
1.133333333333333276e-01	1.035323583664115969e-02
1.333333333333333315e-01	1.098062953818059601e-02
3.444444444444444420e-01	3.708333053017617842e-02
5.999999999999999778e-01	6.770405001546775381e-02
1.244444444444444409e-01	1.277271376498658774e-02
7.822222222222222632e-01	9.441417015426915860e-02
1.844444444444444386e-01	1.136954523911426485e-02
1.222222222222222182e-01	1.232597597091214005e-02
3.066666666666666430e-01	3.584681487699504371e-02
3.200000000000000067e-01	3.735640443696363472e-02
3.111111111111111160e-01	3.990383694057575426e-02
1.244444444444444409e-01	1.038912505579250509e-02
3.466666666666666785e-01	3.684494638702617841e-02
4.033333333333333215e-01	3.798948021019650512e-02
5.244444444444444908e-01	6.280111723599195173e-02
1.266666666666666774e-01	1.216245747647133439e-02
3.599999999999999867e-01	4.080222389863800286e-02
1.422222222222222221e-01	1.418443368064829964e-02
1.022222222222222282e-01	1.150773681214167614e-02
1.244444444444444409e-01	1.062871515264087602e-02
1.333333333333333315e-01	1.163020192705892415e-02
2.911111111111110983e-01	3.779619948114550099e-02
3.822222222222222410e-01	4.150026749883161531e-02
3.288888888888888973e-01	3.635241447367896367e-02
3.177777777777777701e-01	3.787983513365427574e-02
7.355555555555555181e-01	9.170796370314907020e-02
3.533333333333333326e-01	3.900960679670896492e-02
3.266666666666666607e-01	3.959987630911564888e-02
3.244444444444444242e-01	3.939366892682336779e-02
